Event Number,Start Year,End Year,Start Fractional Day,End Fractional Day,Start Hour,End Hour,Elements Decaying,Non-Decaying Elements,Decay Type,Best Log-Y R-value,Best Log-Log R-value,Best Log-Y Window Times,Best Log-Log Window Times
748,2015,2015,116.58333333333331,126.87498842592592,14.0,20.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9458658963742066,-0.8418564742301862,"(Timestamp('2015-04-29 20:59:59.952482'), Timestamp('2015-05-07 17:00:00.040317'))","(Timestamp('2015-04-27 05:00:00.144001'), Timestamp('2015-05-05 00:59:59.916480'))"
754,2015,2015,162.54166666666666,166.5416550925926,13.0,12.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.1989332954587926,-0.06833322342984698,"(Timestamp('2015-06-13 01:59:59.906399'), Timestamp('2015-06-16 01:00:00.132480'))","(Timestamp('2015-06-12 21:59:59.938079'), Timestamp('2015-06-15 20:59:59.848803'))"
755,2015,2015,169.7916550925926,172.29166666666666,18.999722222222225,7.0,4,"['Si', 'Fe']",Exponential Decay,-0.9684036647138015,-0.9047628684208423,"(Timestamp('2015-06-19 15:00:00.082082'), Timestamp('2015-06-21 01:59:59.962563'))","(Timestamp('2015-06-19 17:00:00.066242'), Timestamp('2015-06-21 03:59:59.946723'))"
756,2015,2015,173.20832175925926,176.95833333333334,4.999722222222222,23.0,5,['Fe'],Exponential Decay,-0.9152915680984235,-0.8631608186728429,"(Timestamp('2015-06-22 10:00:00.024478'), Timestamp('2015-06-25 18:00:00.021598'))","(Timestamp('2015-06-22 15:00:00.142561'), Timestamp('2015-06-25 23:00:00.139681'))"
758,2015,2015,179.41666666666666,182.7916550925926,10.0,18.999722222222225,4,"['Si', 'Fe']",Exponential Decay,-0.9831714755156327,-0.873911732322235,"(Timestamp('2015-06-28 22:59:59.884796'), Timestamp('2015-07-01 16:59:59.992801'))","(Timestamp('2015-06-29 00:59:59.868957'), Timestamp('2015-07-01 18:59:59.976962'))"
759,2015,2015,182.91666666666663,187.91666666666663,22.0,22.0,2,"['Si', 'C', 'Fe', 'N']",Exponential Decay,-0.95718326150634,-0.9120232045369882,"(Timestamp('2015-07-02 21:00:00.086403'), Timestamp('2015-07-06 13:59:59.854556'))","(Timestamp('2015-07-04 02:00:00.014403'), Timestamp('2015-07-07 19:00:00.097920'))"
763,2015,2015,225.04166666666663,228.3333217592593,1.0,7.999722222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9006946462495734,-0.8719459572937611,"(Timestamp('2015-08-13 03:00:00.129596'), Timestamp('2015-08-15 16:59:59.953917'))","(Timestamp('2015-08-13 11:00:00.066238'), Timestamp('2015-08-16 00:59:59.890558'))"
764,2015,2015,237.4166550925926,240.04166666666663,9.99972222222222,1.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9377738927588529,-0.8502018778218474,"(Timestamp('2015-08-26 04:00:00.015842'), Timestamp('2015-08-27 20:00:00.014399'))","(Timestamp('2015-08-26 09:59:59.968323'), Timestamp('2015-08-28 01:59:59.966880'))"
766,2015,2015,263.875,267.75,21.0,18.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9579975236056377,-0.9422094507312125,"(Timestamp('2015-09-21 23:59:59.961119'), Timestamp('2015-09-24 18:59:59.903523'))","(Timestamp('2015-09-21 21:00:00.142561'), Timestamp('2015-09-24 16:00:00.084957'))"
767,2015,2015,274.0,278.4999884259259,0.0,11.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9787039436771335,-0.9197325068869187,"(Timestamp('2015-10-01 02:00:00.126717'), Timestamp('2015-10-04 18:59:59.894877'))","(Timestamp('2015-10-02 01:00:00.102243'), Timestamp('2015-10-05 17:59:59.870403'))"
769,2015,2015,295.75,299.25,18.0,6.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.978205024663654,-0.9229703858258714,"(Timestamp('2015-10-23 13:00:00.115201'), Timestamp('2015-10-25 17:00:00.018720'))","(Timestamp('2015-10-23 17:59:59.917920'), Timestamp('2015-10-25 22:00:00.136803'))"
771,2015,2015,302.2916550925926,305.2083333333333,6.999722222222222,5.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9837202751630745,-0.9218517969906179,"(Timestamp('2015-10-29 14:00:00.070558'), Timestamp('2015-10-31 15:59:59.989916'))","(Timestamp('2015-10-29 18:59:59.873277'), Timestamp('2015-10-31 21:00:00.107999'))"
772,2015,2015,307.2916550925926,312.6249884259259,6.999722222222222,14.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9381461853909008,-0.914245233359892,"(Timestamp('2015-11-04 17:59:59.844480'), Timestamp('2015-11-08 23:00:00.148323'))","(Timestamp('2015-11-04 18:59:59.994242'), Timestamp('2015-11-08 23:59:59.982721'))"
773,2015,2015,313.95832175925926,316.83332175925926,22.999722222222225,19.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.6479790004925243,-0.41016802058290613,"(Timestamp('2015-11-11 14:59:59.956796'), Timestamp('2015-11-13 14:59:59.892002'))","(Timestamp('2015-11-11 14:59:59.956796'), Timestamp('2015-11-13 14:59:59.892002'))"
774,2015,2015,320.33332175925926,322.5416550925926,7.999722222222222,12.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8401798324729658,-0.8790670554252132,"(Timestamp('2015-11-16 16:00:00.102243'), Timestamp('2015-11-18 10:00:00.084960'))","(Timestamp('2015-11-16 16:00:00.102243'), Timestamp('2015-11-18 10:00:00.084960'))"
778,2015,2016,362.9166550925926,1.540185185185185,21.999722222222225,12.964444444444444,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9143268542761508,-0.8114918629489523,"(Timestamp('2015-12-30 04:59:59.867520'), Timestamp('2016-01-01 13:57:42.392160'))","(Timestamp('2015-12-30 15:00:00.103679'), Timestamp('2016-01-01 23:56:03.920636'))"
779,2016,2016,2.1219212962962968,5.861678240740741,2.926111111111111,20.68027777777778,2,"['Si', 'C', 'Fe', 'N']",Exponential Decay,-0.9745861797903195,-0.9343195781971178,"(Timestamp('2016-01-02 07:54:45.332636'), Timestamp('2016-01-05 15:41:38.506560'))","(Timestamp('2016-01-02 12:53:55.939199'), Timestamp('2016-01-05 20:40:49.113123'))"
781,2016,2016,28.42486111111111,31.873738425925925,10.196666666666667,20.96972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9271961110475282,-0.8273793435517232,"(Timestamp('2016-01-28 21:10:00.035042'), Timestamp('2016-01-31 17:58:41.306878'))","(Timestamp('2016-01-29 20:06:13.897437'), Timestamp('2016-02-01 16:54:55.169281'))"
783,2016,2016,50.03232638888888,52.442384259259256,0.7758333333333334,10.617222222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7063969033884332,-0.6335140249679101,"(Timestamp('2016-02-19 03:46:03.780479'), Timestamp('2016-02-21 05:37:52.053598'))","(Timestamp('2016-02-19 03:46:03.780479'), Timestamp('2016-02-21 05:37:52.053598'))"
784,2016,2016,56.0159375,58.509097222222216,0.3824999999999999,12.218333333333334,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.5574377305495689,-0.6096181483855202,"(Timestamp('2016-02-25 01:22:47.187837'), Timestamp('2016-02-27 06:14:05.951036'))","(Timestamp('2016-02-25 04:22:17.677917'), Timestamp('2016-02-27 09:13:36.441117'))"
786,2016,2016,76.1275,78.86998842592592,3.06,20.879722222222224,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.861473188969197,-0.8991142074257248,"(Timestamp('2016-03-16 13:01:57.934556'), Timestamp('2016-03-19 01:51:58.109756'))","(Timestamp('2016-03-16 07:02:56.954403'), Timestamp('2016-03-18 19:52:57.129602'))"
792,2016,2016,109.12043981481482,113.94056712962964,2.8905555555555558,22.57361111111111,1,"['Si', 'Fe', 'N', 'C', 'O']",Power-Law Decay,-0.9293269610243547,-0.9552816719301356,"(Timestamp('2016-04-18 05:52:57.024481'), Timestamp('2016-04-22 10:36:23.628961'))","(Timestamp('2016-04-18 07:52:37.456320'), Timestamp('2016-04-22 12:36:04.060800'))"
793,2016,2016,136.50375,139.95263888888888,12.09,22.863333333333333,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9460316560293669,-0.9350963774211757,"(Timestamp('2016-05-16 01:03:16.627678'), Timestamp('2016-05-18 20:52:07.841280'))","(Timestamp('2016-05-16 08:02:07.981436'), Timestamp('2016-05-19 03:50:58.879682'))"
794,2016,2016,168.33321759259258,170.7848263888889,7.997222222222223,18.835833333333333,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7754495389166441,-0.7138884720915183,"(Timestamp('2016-06-16 16:58:21.738717'), Timestamp('2016-06-18 18:50:09.696480'))","(Timestamp('2016-06-16 22:57:22.718878'), Timestamp('2016-06-19 00:49:10.676641'))"
797,2016,2016,193.4726736111111,196.0904976851852,11.344166666666668,2.171944444444444,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.5032800494409887,-0.48059473208911047,"(Timestamp('2016-07-12 12:16:33.500641'), Timestamp('2016-07-14 03:10:09.871680'))","(Timestamp('2016-07-11 23:18:41.166721'), Timestamp('2016-07-13 14:12:17.853117'))"
799,2016,2016,204.6919328703704,209.84447916666667,16.60638888888889,20.2675,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8865706168398559,-0.9207370666541248,"(Timestamp('2016-07-23 09:33:36.511202'), Timestamp('2016-07-27 08:18:01.820157'))","(Timestamp('2016-07-23 12:33:07.001283'), Timestamp('2016-07-27 11:17:32.310238'))"
800,2016,2016,221.14685185185184,224.8034953703704,3.5244444444444443,19.28388888888889,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9129105749610084,-0.859513177625629,"(Timestamp('2016-08-08 09:30:29.615040'), Timestamp('2016-08-11 14:17:51.983520'))","(Timestamp('2016-08-08 14:29:40.221596'), Timestamp('2016-08-11 19:17:02.905439'))"
803,2016,2016,248.6132638888889,255.88501157407407,14.718333333333334,21.240277777777777,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8258659200284314,-0.7486508199681066,"(Timestamp('2016-09-07 01:33:26.569436'), Timestamp('2016-09-12 16:11:18.623042'))","(Timestamp('2016-09-05 05:40:39.276478'), Timestamp('2016-09-10 20:18:31.330077'))"
806,2016,2016,275.20707175925924,279.57012731481484,4.969722222222222,13.683055555555557,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9589527034530647,-0.867155150300528,"(Timestamp('2016-10-01 10:57:12.882241'), Timestamp('2016-10-04 22:43:26.604479'))","(Timestamp('2016-10-02 13:52:47.292958'), Timestamp('2016-10-06 01:39:01.015196'))"
809,2016,2016,302.63194444444446,306.91187499999995,15.166666666666666,21.885,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7947096570800983,-0.7251203556122587,"(Timestamp('2016-10-29 16:05:54.013920'), Timestamp('2016-11-01 23:52:47.187837'))","(Timestamp('2016-10-29 15:06:03.955679'), Timestamp('2016-11-01 22:52:57.129602'))"
811,2016,2016,327.8545023148148,331.137175925926,20.508055555555558,3.292222222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.5413310715067337,-0.6116890513851212,"(Timestamp('2016-11-23 17:27:02.835361'), Timestamp('2016-11-25 14:19:40.186560'))","(Timestamp('2016-11-23 17:27:02.835361'), Timestamp('2016-11-25 14:19:40.186560'))"
813,2016,2016,348.5478125,351.7473726851852,13.1475,17.936944444444446,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9049264052775438,-0.7667051569053639,"(Timestamp('2016-12-14 23:03:16.837920'), Timestamp('2016-12-17 09:53:36.265917'))","(Timestamp('2016-12-14 20:03:46.347840'), Timestamp('2016-12-17 06:54:05.775836'))"
814,2017,2017,6.041666666666667,10.20832175925926,1.0,4.999722222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9790067379109054,-0.8822276311084162,"(Timestamp('2017-01-06 11:00:00.066240'), Timestamp('2017-01-09 15:00:00.095040'))","(Timestamp('2017-01-06 13:00:00.050401'), Timestamp('2017-01-09 17:00:00.079201'))"
815,2017,2017,12.999988425925928,17.666655092592592,23.999722222222225,15.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9365816907986544,-0.8348938451826216,"(Timestamp('2017-01-14 04:59:59.854559'), Timestamp('2017-01-17 10:00:00.033121'))","(Timestamp('2017-01-14 17:00:00.074878'), Timestamp('2017-01-17 21:59:59.938083'))"
816,2017,2017,31.874988425925924,34.04165509259259,20.999722222222225,0.9997222222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.6226479961982381,-0.5238466866168591,"(Timestamp('2017-02-01 17:59:59.956801'), Timestamp('2017-02-02 16:59:59.932319'))","(Timestamp('2017-02-01 23:59:59.909282'), Timestamp('2017-02-02 22:59:59.884801'))"
819,2017,2017,39.625,43.87498842592593,15.0,20.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8921206580454072,-0.8522785828368247,"(Timestamp('2017-02-09 06:00:00.108002'), Timestamp('2017-02-12 14:00:00.105122'))","(Timestamp('2017-02-09 06:59:59.942400'), Timestamp('2017-02-12 14:59:59.939520'))"
820,2017,2017,92.0416550925926,97.16666666666669,0.9997222222222222,4.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7094187851178235,-0.732340236272523,"(Timestamp('2017-04-02 06:00:00'), Timestamp('2017-04-06 03:59:59.886242'))","(Timestamp('2017-04-02 04:59:59.850237'), Timestamp('2017-04-06 03:00:00.051837'))"
821,2017,2017,112.6666550925926,116.24998842592592,15.99972222222222,5.999722222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9803579315964559,-0.8904289589295308,"(Timestamp('2017-04-23 08:59:59.926562'), Timestamp('2017-04-25 17:00:00.113758'))","(Timestamp('2017-04-23 08:00:00.092156'), Timestamp('2017-04-25 15:59:59.964003'))"
824,2017,2017,195.70833333333331,202.20833333333331,17.0,5.0,5,['Fe'],Power-Law Decay,-0.9618447253091235,-0.9688397643081826,"(Timestamp('2017-07-16 14:59:59.995679'), Timestamp('2017-07-21 01:59:59.936639'))","(Timestamp('2017-07-16 05:00:00.074878'), Timestamp('2017-07-20 16:00:00.015838'))"
825,2017,2017,208.6666550925926,218.625,15.99972222222222,15.0,2,"['Si', 'C', 'Fe', 'N']",Exponential Decay,-0.9626536194053661,-0.8706711452773414,"(Timestamp('2017-07-28 12:00:00.103680'), Timestamp('2017-08-04 21:00:00.120959'))","(Timestamp('2017-07-28 14:59:59.922239'), Timestamp('2017-08-04 23:59:59.939518'))"
827,2017,2017,231.12498842592595,235.3333217592593,2.999722222222222,7.999722222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8684143842836465,-0.7774363389740887,"(Timestamp('2017-08-19 12:00:00.021601'), Timestamp('2017-08-22 18:00:00.034561'))","(Timestamp('2017-08-19 06:59:59.903518'), Timestamp('2017-08-22 12:59:59.916478'))"
828,2017,2017,238.74998842592595,243.3333217592593,17.999722222222225,7.999722222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9205702993489413,-0.8340555010456153,"(Timestamp('2017-08-27 20:59:59.848797'), Timestamp('2017-08-30 22:59:59.893436'))","(Timestamp('2017-08-28 03:00:00.116642'), Timestamp('2017-08-31 04:59:59.845917'))"
830,2017,2017,250.54166666666663,253.6666550925926,13.0,15.99972222222222,6,[],Power-Law Decay,-0.9270280133151132,-0.9326176183177821,"(Timestamp('2017-09-08 02:00:00.083522'), Timestamp('2017-09-10 11:00:00.105116'))","(Timestamp('2017-09-08 04:00:00.067682'), Timestamp('2017-09-10 13:00:00.089277'))"
831,2017,2017,254.33333333333331,261.1249884259259,8.0,2.999722222222222,6,[],Exponential Decay,-0.9627508624221051,-0.9019196025299668,"(Timestamp('2017-09-12 03:00:00.103680'), Timestamp('2017-09-16 23:59:59.965442'))","(Timestamp('2017-09-13 08:00:00.031680'), Timestamp('2017-09-18 04:59:59.893442'))"
833,2017,2017,265.4166550925926,273.0,9.99972222222222,0.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9459336371162097,-0.7924849651993721,"(Timestamp('2017-09-23 04:00:00.054721'), Timestamp('2017-09-28 11:59:59.987039'))","(Timestamp('2017-09-23 04:00:00.054721'), Timestamp('2017-09-28 11:59:59.987039'))"
836,2017,2017,286.0833333333333,289.0,2.0,0.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8513571542406947,-0.7856367311194861,"(Timestamp('2017-10-13 04:00:00.037436'), Timestamp('2017-10-15 05:59:59.956802'))","(Timestamp('2017-10-13 08:00:00.005757'), Timestamp('2017-10-15 09:59:59.925123'))"
838,2017,2017,315.95832175925926,318.4999884259259,22.999722222222225,11.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.69285681439296,-0.5412547484646641,"(Timestamp('2017-11-13 08:00:00.105122'), Timestamp('2017-11-14 20:00:00.135358'))","(Timestamp('2017-11-13 08:59:59.939520'), Timestamp('2017-11-14 20:59:59.969756'))"
839,2018,2018,43.54165509259259,45.99998842592593,12.99972222222222,23.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9268141464733727,-0.8146812551280616,"(Timestamp('2018-02-13 02:59:59.844483'), Timestamp('2018-02-15 05:59:59.913596'))","(Timestamp('2018-02-13 19:59:59.867520'), Timestamp('2018-02-15 22:59:59.936641'))"
848,2020,2020,336.2481712962963,342.0240162037037,5.956111111111111,0.5763888888888888,3,"['Si', 'Fe', 'N']",Exponential Decay,-0.9754094579647337,-0.8250993909827385,"(Timestamp('2020-12-02 19:51:08.926562'), Timestamp('2020-12-06 22:34:55.099202'))","(Timestamp('2020-12-02 21:50:49.043037'), Timestamp('2020-12-07 00:34:35.531041'))"
849,2020,2020,342.6888657407408,347.01035879629626,16.532777777777778,0.2486111111111111,2,"['Si', 'Fe', 'O', 'N']",Exponential Decay,-0.954800266965164,-0.8716486693118474,"(Timestamp('2020-12-08 23:26:52.998716'), Timestamp('2020-12-11 16:16:13.722238'))","(Timestamp('2020-12-09 07:25:34.410716'), Timestamp('2020-12-12 00:14:55.134238'))"
852,2021,2021,149.04166666666666,153.45832175925926,1.0,10.99972222222222,2,"['Si', 'C', 'Fe', 'N']",Exponential Decay,-0.9649894130624331,-0.9505333996835391,"(Timestamp('2021-05-29 03:00:00.069123'), Timestamp('2021-06-01 15:59:59.868962'))","(Timestamp('2021-05-29 12:59:59.989918'), Timestamp('2021-06-02 02:00:00.105121'))"
854,2021,2021,184.37498842592595,186.8333217592593,8.999722222222221,19.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7953200809136348,-0.828031708161628,"(Timestamp('2021-07-03 18:00:00.077762'), Timestamp('2021-07-05 21:00:00.146882'))","(Timestamp('2021-07-03 18:00:00.077762'), Timestamp('2021-07-05 21:00:00.146882'))"
856,2021,2021,190.9166550925926,194.66666666666663,21.999722222222225,16.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.984419880660008,-0.8937061879521587,"(Timestamp('2021-07-10 19:59:59.992797'), Timestamp('2021-07-13 10:00:00.132481'))","(Timestamp('2021-07-11 11:59:59.866080'), Timestamp('2021-07-14 02:00:00.005757'))"
860,2021,2021,204.5,207.9583217592593,12.0,22.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.638422702299009,-0.6248001754525935,"(Timestamp('2021-07-24 01:59:59.997119'), Timestamp('2021-07-26 22:59:59.923682'))","(Timestamp('2021-07-24 00:59:59.847356'), Timestamp('2021-07-26 22:00:00.089277'))"
865,2021,2021,302.75,305.5416550925926,18.0,12.99972222222222,3,"['Si', 'Fe', 'N']",Irregular Decay,-0.8834285847307961,-0.8548243861434938,"(Timestamp('2021-10-30 18:59:59.998558'), Timestamp('2021-11-01 14:59:59.965442'))","(Timestamp('2021-10-30 20:00:00.148320'), Timestamp('2021-11-01 16:00:00.115197'))"
866,2021,2021,307.2916550925926,311.4583333333333,6.999722222222222,11.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Power-Law Decay,-0.9201786410494255,-0.9592954458537946,"(Timestamp('2021-11-04 09:00:00.073440'), Timestamp('2021-11-07 13:59:59.936638'))","(Timestamp('2021-11-03 18:59:59.868961'), Timestamp('2021-11-07 00:00:00.047523'))"
867,2021,2021,313.8749884259259,316.9583333333333,20.999722222222225,23.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9671624643572015,-0.8924184057761224,"(Timestamp('2021-11-10 17:59:59.965438'), Timestamp('2021-11-13 02:00:00.152641'))","(Timestamp('2021-11-11 12:00:00.138238'), Timestamp('2021-11-13 20:00:00.010077'))"
870,2022,2022,14.791666666666666,17.45832175925926,19.0,10.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9375942527404237,-0.8973548703652253,"(Timestamp('2022-01-15 14:00:00.066236'), Timestamp('2022-01-17 06:59:59.899198'))","(Timestamp('2022-01-15 14:00:00.066236'), Timestamp('2022-01-17 06:59:59.899198'))"
871,2022,2022,18.916666666666668,24.83332175925926,22.0,19.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9695129666973176,-0.9193017216000184,"(Timestamp('2022-01-20 10:00:00.093600'), Timestamp('2022-01-24 17:00:00.066239'))","(Timestamp('2022-01-20 10:59:59.927998'), Timestamp('2022-01-24 17:59:59.900637'))"
872,2022,2022,30.916655092592592,34.375,21.999722222222225,9.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.6775156575268333,-0.8159369912127663,"(Timestamp('2022-02-01 02:59:59.917916'), Timestamp('2022-02-03 07:00:00.136799'))","(Timestamp('2022-02-01 02:59:59.917916'), Timestamp('2022-02-03 07:00:00.136799'))"
874,2022,2022,52.12498842592593,57.958333333333336,2.999722222222222,23.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9530823082278728,-0.8627775847087256,"(Timestamp('2022-02-21 11:00:00.152637'), Timestamp('2022-02-26 09:59:59.998559'))","(Timestamp('2022-02-21 11:59:59.987042'), Timestamp('2022-02-26 11:00:00.148321'))"
876,2022,2022,71.16665509259259,73.70832175925926,3.999722222222222,16.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8655461772135183,-0.7857140756634972,"(Timestamp('2022-03-12 09:00:00.025918'), Timestamp('2022-03-14 14:59:59.913597'))","(Timestamp('2022-03-12 18:00:00.112322'), Timestamp('2022-03-15 00:00:00.000001'))"
877,2022,2022,73.87498842592592,76.75,20.999722222222225,18.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7286794979424,-0.6824447626307169,"(Timestamp('2022-03-15 17:59:59.857437'), Timestamp('2022-03-17 18:59:59.942397'))","(Timestamp('2022-03-15 17:59:59.857437'), Timestamp('2022-03-17 18:59:59.942397'))"
878,2022,2022,80.5,83.41666666666667,12.0,10.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9084224271303929,-0.8667803799604413,"(Timestamp('2022-03-22 01:00:00.080638'), Timestamp('2022-03-24 01:59:59.850242'))","(Timestamp('2022-03-22 01:00:00.080638'), Timestamp('2022-03-24 01:59:59.850242'))"
880,2022,2022,90.16666666666669,92.58332175925926,4.0,13.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8495714273001808,-0.7572324572576082,"(Timestamp('2022-03-31 12:00:00.017283'), Timestamp('2022-04-02 13:59:59.936641'))","(Timestamp('2022-03-31 12:00:00.017283'), Timestamp('2022-04-02 13:59:59.936641'))"
881,2022,2022,92.83332175925926,97.54166666666669,19.999722222222225,13.0,2,"['Si', 'C', 'Fe', 'N']",Exponential Decay,-0.9803351735072806,-0.8873769695555104,"(Timestamp('2022-04-03 16:00:00.046082'), Timestamp('2022-04-06 22:00:00.059042'))","(Timestamp('2022-04-04 11:59:59.887679'), Timestamp('2022-04-07 17:59:59.900639'))"
882,2022,2022,110.74998842592592,114.58332175925926,17.999722222222225,13.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8493237669334915,-0.7552609911224084,"(Timestamp('2022-04-22 00:59:59.864639'), Timestamp('2022-04-24 18:00:00.138239'))","(Timestamp('2022-04-22 09:00:00.116638'), Timestamp('2022-04-25 02:00:00.074881'))"
884,2022,2022,119.625,123.99998842592592,15.0,23.999722222222225,2,"['Si', 'C', 'Fe', 'N']",Exponential Decay,-0.9743699251970778,-0.9416136984427926,"(Timestamp('2022-04-30 06:00:00.038878'), Timestamp('2022-05-03 18:00:00.004320'))","(Timestamp('2022-04-30 08:59:59.857437'), Timestamp('2022-05-03 21:00:00.138242'))"
885,2022,2022,132.0,134.66666666666666,0.0,16.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.983736025381768,-0.9137361251871814,"(Timestamp('2022-05-12 00:59:59.847362'), Timestamp('2022-05-14 11:59:59.853117'))","(Timestamp('2022-05-12 13:59:59.902079'), Timestamp('2022-05-15 00:59:59.907841'))"
886,2022,2022,141.2916550925926,143.41666666666666,6.999722222222222,10.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.6534099314971604,-0.6359003623522607,"(Timestamp('2022-05-21 14:00:00.083516'), Timestamp('2022-05-23 06:00:00.082080'))","(Timestamp('2022-05-21 18:59:59.886242'), Timestamp('2022-05-23 10:59:59.884799'))"
888,2022,2022,165.99998842592595,169.41666666666666,23.999722222222225,10.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9829344370776391,-0.9508787862978816,"(Timestamp('2022-06-16 01:59:59.966878'), Timestamp('2022-06-18 03:59:59.886237'))","(Timestamp('2022-06-16 13:00:00.037442'), Timestamp('2022-06-18 14:59:59.956801'))"
889,2022,2022,171.75,174.41666666666666,18.0,10.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.504032145918832,-0.37484696685256846,"(Timestamp('2022-06-22 02:00:00.087836'), Timestamp('2022-06-23 18:00:00.086400'))","(Timestamp('2022-06-22 00:00:00.103676'), Timestamp('2022-06-23 16:00:00.102240'))"
891,2022,2022,190.79166666666663,197.125,19.0,3.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9456164943722841,-0.825418444255527,"(Timestamp('2022-07-12 00:59:59.920797'), Timestamp('2022-07-16 05:59:59.909276'))","(Timestamp('2022-07-11 03:59:59.929438'), Timestamp('2022-07-15 08:59:59.917917'))"
893,2022,2022,212.7916550925926,215.79166666666663,18.999722222222225,19.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8484430045025246,-0.7581579206960272,"(Timestamp('2022-08-01 13:59:59.958237'), Timestamp('2022-08-03 19:00:00.011518'))","(Timestamp('2022-08-01 17:00:00.092159'), Timestamp('2022-08-03 22:00:00.145440'))"
